layerset,loss,optimizer,epoch,seed,layer(LAST),correct
[[150; 'linear']; [200; 'linear']; [200; 'relu']; [250; 'relu']],mse,adam,25,3782382748,4,0.69
[[150; 'linear']; [200; 'linear']; [200; 'relu']; [250; 'relu']],mse,rmsprop,10,3782382748,4,0.5
[[150; 'linear']; [200; 'linear']; [200; 'relu']; [250; 'relu']],mse,rmsprop,10,3782382748,4,0.58
[[150; 'linear']; [200; 'linear']; [200; 'relu']; [250; 'relu']],mse,rmsprop,15,3782382748,4,0.56
[[150; 'linear']; [200; 'linear']; [200; 'relu']; [250; 'relu']],mse,rmsprop,15,3782382748,4,0.52
[[150; 'linear']; [200; 'linear']; [200; 'relu']; [250; 'relu']],mse,rmsprop,20,3782382748,4,0.69
[[150; 'linear']; [200; 'linear']; [200; 'relu']; [250; 'relu']],mse,rmsprop,20,3782382748,4,0.62
[[150; 'linear']; [200; 'linear']; [200; 'relu']; [250; 'relu']],mse,rmsprop,25,3782382748,4,0.66
[[150; 'linear']; [200; 'linear']; [200; 'relu']; [250; 'relu']],mse,rmsprop,25,3782382748,4,0.66
[[150; 'linear']; [200; 'linear']; [200; 'relu']; [250; 'linear']],mse,adam,10,3782382748,4,0.63
[[150; 'linear']; [200; 'linear']; [200; 'relu']; [250; 'linear']],mse,adam,10,3782382748,4,0.63
[[150; 'linear']; [200; 'linear']; [200; 'relu']; [250; 'linear']],mse,adam,15,3782382748,4,0.64
[[150; 'linear']; [200; 'linear']; [200; 'relu']; [250; 'linear']],mse,adam,15,3782382748,4,0.69
[[150; 'linear']; [200; 'linear']; [200; 'relu']; [250; 'linear']],mse,adam,20,3782382748,4,0.69
[[150; 'linear']; [200; 'linear']; [200; 'relu']; [250; 'linear']],mse,adam,20,3782382748,4,0.72
[[150; 'linear']; [200; 'linear']; [200; 'relu']; [250; 'linear']],mse,adam,25,3782382748,4,0.67
[[150; 'linear']; [200; 'linear']; [200; 'relu']; [250; 'linear']],mse,adam,25,3782382748,4,0.71
[[150; 'linear']; [200; 'linear']; [200; 'relu']; [250; 'linear']],mse,rmsprop,10,3782382748,4,0.56
[[150; 'linear']; [200; 'linear']; [200; 'relu']; [250; 'linear']],mse,rmsprop,10,3782382748,4,0.56
[[150; 'linear']; [200; 'linear']; [200; 'relu']; [250; 'linear']],mse,rmsprop,15,3782382748,4,0.55
[[150; 'linear']; [200; 'linear']; [200; 'relu']; [250; 'linear']],mse,rmsprop,15,3782382748,4,0.53
